Pressure,Temperature,Density,NG_TYPE,Methane,Ethane,Propane,2-methylpropane,Butane,2-metylbutane,Pentane,Octane,Toluene,Methylcyclopentane,Nitrogen,Carbon  Dioxide
45,250,365.68,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,250,374.52,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,250,382.4,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,250,389.51,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,250,396.0,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,260,219.0,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,260,265.22,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,260,294.13,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,260,314.73,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,260,330.65,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,260,343.64,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,260,354.63,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,260,364.16,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,260,372.6,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,260,380.2,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,260,387.09,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,270,197.67,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,270,246.47,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,270,277.99,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,270,300.47,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,270,317.79,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,270,331.84,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,270,343.65,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,270,353.88,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,270,362.88,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,270,370.95,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,270,378.25,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,280,179.61,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,280,229.01,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,280,262.52,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,280,286.63,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,280,305.22,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,280,320.25,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,280,332.87,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,280,343.73,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,280,353.28,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,280,361.8,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,280,369.5,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,290,103.6,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,290,164.58,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,290,213.17,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,290,247.88,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,290,273.33,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,290,293.02,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,290,308.97,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,290,322.33,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,290,333.8,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,290,343.86,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,290,352.82,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,290,360.9,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,300,96.31,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,300,152.08,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,300,199.0,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,300,234.24,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,300,260.68,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,300,281.3,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,300,298.04,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,300,312.07,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,300,324.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,300,334.65,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,300,344.04,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,300,352.48,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,310,90.29,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,310,141.61,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,310,186.48,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,310,221.64,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,310,248.72,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,310,270.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,310,287.51,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,310,302.14,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,310,314.7,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,310,325.68,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,310,335.45,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,310,344.23,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,320,85.19,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,320,132.75,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,320,175.44,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,320,210.12,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,320,237.52,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,320,259.43,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,320,277.42,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,320,292.56,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,320,305.58,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,320,316.98,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,320,327.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,320,336.2,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,330,80.78,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,330,125.15,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,330,165.73,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,330,199.63,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,330,227.08,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,330,249.36,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,330,267.78,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,330,283.35,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,330,296.79,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,330,308.54,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,330,318.99,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,330,328.39,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,340,76.93,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,340,118.56,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,340,157.14,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,340,190.12,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,340,217.38,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,340,239.85,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,340,258.61,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,340,274.54,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,340,288.31,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,340,300.38,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,340,311.14,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,340,320.79,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,350,73.53,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,350,112.78,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,350,149.51,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,350,181.5,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,350,208.41,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,350,230.92,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,350,249.9,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,350,266.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,350,280.16,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,350,292.52,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,350,303.53,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,350,313.43,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,360,70.48,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,360,107.67,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,360,142.69,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,360,173.65,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,360,200.11,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,360,222.56,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,360,241.64,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,360,258.05,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,360,272.34,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,360,284.95,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,360,296.18,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,360,306.31,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,370,67.74,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,370,103.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,370,136.58,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,370,166.52,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,370,192.46,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,370,214.73,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,370,233.84,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,370,250.38,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,370,264.85,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,370,277.66,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,370,289.09,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,370,299.4,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,380,65.25,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,380,98.99,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,380,131.04,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,380,160.01,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,380,185.4,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,380,207.41,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,380,226.48,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,380,243.1,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,380,257.7,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,380,270.65,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,380,282.26,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,380,292.74,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,390,62.96,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,390,95.27,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,390,126.02,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,390,154.05,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,390,178.86,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,390,200.57,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,390,219.53,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,390,236.17,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,390,250.85,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,390,263.93,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,390,275.67,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,390,286.3,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,400,60.87,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,400,91.87,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,400,121.45,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,400,148.57,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,400,172.8,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,400,194.18,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,400,212.99,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,400,229.59,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,400,244.33,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,400,257.49,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,400,269.34,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,400,280.09,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,410,58.95,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,410,88.76,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,410,117.25,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,410,143.53,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,410,167.17,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,410,188.19,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,410,206.82,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
45,410,223.35,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
50,410,238.09,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
55,410,251.31,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
60,410,263.25,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
65,410,274.08,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
10,420,57.16,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
15,420,85.89,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
20,420,113.39,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
25,420,138.86,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
30,420,161.95,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
35,420,182.59,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
40,420,201.0,5,0.85094,0.05529,0.02009,0.00401,0.00612,0.00171,0.00141,0.00152,0.0,0.00099,0.03496,0.02296
